item,count,itemLabel
Q6201522,561,Jimmy Watson
Q736610,561,Jacob van Zuylen van Nijevelt
Q1504697,561,Georg Henneberg
Q219744,561,Luis de Góngora
Q107345822,561,José Luís Fernández Cadavid
Q96068920,561,María José Guerra García
Q76133788,561,William Alexander Ramsay
Q365697,561,G. P. Taylor
Q404132,561,John W. Hunter
Q452950,561,Frank Hamilton Cushing
Q19286721,561,Johann Baptist von Streng
Q21460523,561,Thomas John Oswald
Q75611168,561,William Mackenzie-Green
Q35030028,561,Paul-Martin Bondois
Q26629032,561,Ato Malinda
Q364932,561,Prince Adolf zu Hohenlohe-Ingelfingen
Q52218818,561,Hans W. Schmidt
Q2297603,561,Meijer de Haan
Q18672972,561,William Stephens
Q4271863,561,Henry Burrell
Q55392,561,Louis Malle
Q58465593,561,Christoph Merian
Q98267259,561,William James Baxter
Q120993,561,Amedeo Modigliani
Q603955,561,Jack Butler
Q8018433,561,William Sidney Walker
Q13117437,561,James Thomas Molesworth
Q55858606,561,Johann Ferdinand Wilhelm Graf von Pergen
Q231233,561,Miranda Lambert
Q5109767,561,Christian Isobel Johnstone
Q108752991,561,William Morris Dixon
Q168725,561,John Oldcastle
Q3568970,561,William Jacob
Q7694364,561,Teena Rochfort-Smith
Q669029,561,"Charles Ritchie, 1st Baron Ritchie of Dundee"
Q1095810,561,Clarke Hinkle
Q7794381,561,Thomas Taylor
Q76179946,561,John Wood Rideout
Q106685240,561,Philipp Anton Heinrich Maria Esterhazy von Galantha
Q56706607,561,George Lewis Scott
Q21465307,561,William Henry David Birch
Q28528603,561,Allan Wilson
Q99193760,561,José Luis Fernández Pasajes
Q783318,561,William Dugdale
Q11978833,561,Johanna Bugge Berge
Q11984955,561,Jean David-Weill
Q2157256,561,Robert George
Q1700685,561,John Kean
Q19876991,561,George D. Miller
Q63158667,561,John Thornhill Harrison
Q2477411,561,Pierre Frédéric de la Croix
Q6786928,561,Mather Brown
Q16407648,561,Maria Avdjuško
Q372050,561,Jean François Boursault-Malherbe
Q77431,561,Friedrich von Schmidt
Q11119594,561,Yang Fengbao
Q4353206,561,Jimmy Mulville
Q30092858,561,Cristina Sarasua
Q99836778,561,Francisco Antônio de Almeida Júnior
Q108450288,561,Jean de Saint-Michel
Q18224163,561,Manuel Pérez Villamil y García
Q16728875,561,James Evans
Q1366701,561,"Alfonso Fadrique d'Aragona, Count of Malta"
Q102161225,561,Douglas Robert Anderson
Q102241496,561,Alfredo William Johnson
Q102384186,561,Howard Edward Taylor
Q16859464,561,John Parker
Q4913064,561,Billy Morgan
Q76139216,561,Glyn David Rhys Williams
Q25396976,561,Anne-Marie
Q30123611,561,"Sir Thomas Stapleton, 6th Baronet"
Q75779213,561,John Clarke
Q2848191,561,André Louis de Saint-Simon
Q321505,561,Thomas A. Scott
Q94541247,561,Hans Nissen Hansen
Q6133655,561,"James F. Jones, Jr."
Q3806810,561,Jamie Russell
Q359387,561,Walter Smith
Q1700706,561,John King
Q102162786,561,John Lewis
Q106922270,561,William Woods
Q27924912,561,Tom Hart
Q5905235,561,Jack Keller
Q1473065,561,Tim Bevan
Q99198854,561,Thomas ap John Wynne
Q76058408,561,James Robert Sullivan-Tailyour
Q43170853,561,William Allen
Q4910256,561,Bill Morris
Q96243409,561,George Washington Wilson
Q5429532,561,Fahda bint Saud
Q103248926,561,Raymond William Baker
Q471428,561,John Shalikashvili
Q108306,561,Maria Matray
Q5536196,561,George Allen Davis
Q22003229,561,Walter Barker
Q76042819,561,John Edward Bernard Robinson
Q75631646,561,Sir George Thomas Lambert
Q108351055,561,George Smith
Q7705020,561,Terry Smith
Q6109485,561,Robert Kenneth Godfrey
Q889361,561,Thomas W. Bennett
Q75651464,561,James Davies Theobald Butler-Kearney
Q46848963,561,María Cristina Vicente Gómez
Q19299919,561,Joan Maria Thomàs
Q15075638,561,Friedrich Ludwig Christian Cropp
Q21608772,561,John Lewis Sheldon
Q1597950,561,Heinrich Karl Ludwig Bardeleben
Q286125,561,Émile Louis Victor de Laveleye
Q667966,561,"William the Victorious, Duke of Brunswick-Lüneburg"
Q57334896,561,Robert L Owens
Q532902,561,Fred Klein
Q1732599,561,Karl Philipp Fischer
Q75581375,561,Susan Babington Smith
Q75621217,561,Robert Warren Hastings Anderson
Q102207580,561,William Edwin Wilkinson
Q18593091,561,Griffith Lewis
Q15970277,561,Henri Morisset
Q6243600,561,John L. Hervey
Q75314850,561,John Douglas
Q3753534,561,Josep Maria Font i Rius
Q76175167,561,William Edward Hughes
Q6253203,561,John Porter
Q936470,561,Alfred Ewing
Q6003836,561,María Fernanda Ladrón de Guevara
Q3311606,561,Michèle Cournoyer
Q29347931,561,George Fleet
Q8020010,561,William Ward Armstrong
Q75646068,561,James Campbell Barry
Q7373298,561,Roy Richard Grinker
Q16145928,561,John Armstrong
Q75467649,561,Lady Mary Jones
Q15436687,561,David Campbell
Q75352051,561,William Owen Glendower Croft
Q52154702,561,James Barr Walker
Q1174329,561,David Ellett
Q449779,561,José Luis Rodríguez Pittí
Q6231656,561,John Ellis
Q92493979,561,Benjamin David Williams
Q3194110,561,Kathy Long
Q6265220,561,John Young
Q257141,561,"Isabella of France, Queen of Navarre"
Q16058418,561,George Robert Elsmie
Q16015836,561,José Antonio Gutiérrez
Q5076559,561,Charles Cromwell Williams
Q2748881,561,John Longden
Q5539879,561,George Green
Q76206105,561,Timothy William Mungo Walker
Q6260584,561,John Thomas Job
Q75422536,561,"Sir John Barker, 6th Bt."
Q102273834,560,José Pedro Diaz-Gonzalez
Q42871505,560,António José da Silva
Q95265844,560,Alan John Fletcher
Q78060193,560,Louis Béat Joseph Chatelanat
Q75971933,560,James Dyson-Perrins
Q75425140,560,William George Hunter
Q76187441,560,"John Browne, 8th Baron Kilmaine"
Q107041690,560,Thomas Jackson Field
Q55068869,560,Franz Sales Karl Müller
Q1669113,560,Walter Jackson Freeman II
Q94619870,560,William Allen
Q476305,560,Louis Crato of Nassau-Saarbrücken
Q102250910,560,Francisco José Rodriguez-Henriquez
Q3389798,560,Martin of Leon
Q4910033,560,Bill Marshall
Q107276247,560,"John de L'Hall, of Hucklow"
Q75353131,560,David Williams-Bulkeley
Q1342975,560,Robyn Miller
Q41016863,560,Georg Carl Koch
Q75884106,560,James Scott
Q557294,560,Jim Bell
Q60818949,560,Johann Friedrich Ernst Nadler
Q6324660,560,K8 Hardy
Q53475332,560,Robert Bruce
Q75782047,560,James Scott
Q4207586,560,Steve Jones
Q780899,560,Francis William Newman
Q363810,560,Tim Powers
Q52155116,560,William Charles Green
Q76148707,560,William Henry Gray
Q451920,560,"Amadeus II, Count of Savoy"
Q20737214,560,Mary Dixon Jones
Q107463534,560,James Douglas Walker
Q2312022,560,Pierre Louis Martin Jacobs
Q90918,560,Karl von Fritsch
Q102301548,560,"George Paul Neitzel, Jr."
Q311278,560,Jack Straw
Q44561407,560,Tom Mellor
Q76311592,560,Thomas Morgan Rees
Q315659,560,Yohannes IV
Q96613,560,Hermann von Vicari
Q1531312,560,Bob Vaughan
Q22104027,560,John A. Thomson
Q19043814,560,William Henry Ross
Q58484838,560,Johann Jakob Tschudi
Q48623319,560,William H. Hill
Q5363005,560,Elizabeth Hughes Gossett
Q18530481,560,Nicholas Barker
Q4898381,560,Bettany Hughes
Q55173088,560,José Lino Costa
Q963637,560,Edmond Jurien de La Gravière
Q101235414,560,Ana Maria Tavares
Q94139059,560,William Allen
Q16781,560,Jacky Cheung
Q76188616,560,John Alexander Temple
Q154545,560,Léopold Sédar Senghor
Q75621499,560,"Sir David Cooke, 12th Baronet"
Q19298520,560,Philip Francis Smith
Q216355,560,Karl Egon II von Fürstenberg
Q24568590,560,George Forbes
Q7790900,560,Humphry Ward
Q6201418,560,Jimmy Thomson
Q76024378,560,James Scott
Q85005161,560,José Luis Taboada García
Q5080947,560,Charles Miller
Q948301,560,Margery Williams
Q41800217,560,Michael James Roberts
Q7609159,560,Stephen Evans
Q61061371,560,Alonso de Torices
Q21535796,560,Jack Lonergan
Q549818,560,John the Cappadocian
Q491766,560,Mathieu Kassovitz
Q6837115,560,Michelle Latimer
Q26701902,560,William Reynolds
Q168962,560,Torquato Tasso
Q105359194,560,George T. McDonald
Q65496089,560,Hans Hansen
Q6242978,560,John Kerr
Q58218566,560,Franz Josef Strauss
Q94138248,560,William Allen
Q6237893,560,John Harrell
Q309946,560,Sigebert I
Q525378,560,"Maria of Saxony, Duchess of Pomerania"
Q75390259,560,"Sir John Fytche Barker, 7th Bt."
Q51001221,560,Michel Le Roux de La Jonkaire
Q8012140,560,William Henry Ross
Q37837184,560,María Queralt-Martín
Q2668601,560,Una Healy
Q76075504,560,William Nicholson Miller
Q22776333,560,John Algernon Clarke
Q6220430,560,John Baldwin Buckstone
Q75683475,560,William John Bennett
Q3561574,560,Viviane Elder
Q1694345,560,Johann Heinrich Bartels
Q75473412,560,Adam John Young
Q4020049,560,William Hillcourt
Q21535084,560,Richard Jean de Nerée
Q76138765,560,Richard Arthur Johnson
Q607999,560,Andy Ward
Q75658389,560,Brian Alexander Miller-Thomas
Q53117546,560,Charles Baker
Q5667820,560,Harry Carter
Q94637428,560,John Hill
Q75513774,560,John Eynon Wood
Q41559629,560,Giovanni Battista Asini
Q60746382,560,Robert Walker
Q5239881,560,David Smith
Q94635229,560,William Allen
Q11484,560,Maxine D. Brown
Q104631801,560,James Scott
Q2271991,560,"Walter Marshall, Baron Marshall of Goring"
Q2039923,560,John George Bennett
Q21903490,560,"John Lawrence, 4th Baron Lawrence"
Q7329989,560,Richard William Hunt
Q7344725,560,Robert George Scott
Q63160239,560,Frank Theodore Marshall
Q190495,560,Henry Way Kendall
Q725931,560,Robert Klein
Q72937608,560,Carl Johann Christian Kloß
Q6249523,560,John Morrison
Q5078391,560,Charles Gray
Q520275,560,George W. Romney
Q16006929,560,Francis Focer Brown
Q90015161,560,John R Morris
Q671707,560,"Elizabeth of Hungary, Duchess of Bavaria"
Q6231313,560,John Edward Kelly
Q59706013,560,William Henshaw Clarke
Q16059207,560,Thomas William O'Brien
Q60286649,560,Giovanni Dotelli
Q139557,560,Zacharias Werner
Q56419557,560,Martin W. Gallagher
Q5958925,560,Åke Lindström
Q75474467,560,Alexander Johnstone Anderson
Q96980581,560,What
Q259725,560,Princess Antoinette of Brunswick-Wolfenbüttel
Q7788437,560,Thomas Clark
Q6529990,560,Les Smith
Q84774507,560,Hans Hansen of Log II
Q22018611,560,George Hall
Q105710737,560,Charles Ward Johnson
Q1993860,560,Robert Cameron
Q78070417,560,Laurent Ruffieux
Q55068844,560,Robert Charles Muirhead-Thomson
Q2052609,560,Keith Lasley
Q100803777,560,John Hiller
Q75283409,560,Alexander James Armitage
Q60170028,560,José Antonio Lamelas González
Q63100694,560,Pedro Antonio Gutiérrez
Q62080167,560,Charles John Alexander Jarvis
Q189108,560,Gratian
Q24052669,560,Daniel Johnson
Q3806506,560,James Collins
Q658100,560,"Philip II, Prince of Taranto"
Q102169352,560,William Lee Bynum
Q8016284,560,William O. Owen
Q108755783,560,James Maxwell Glover Wilson
Q261921,560,Tymon Dogg
Q6220404,560,John Baker
Q108103134,560,John Harrison Bowker
Q78789,560,Ludwig von Welden
Q88099578,560,James Scott
Q179025,560,Jean Anouilh
Q6218643,560,John Alexander Wilkinson
Q64767425,560,Henry Ludlow
Q5703859,560,Helene Hagan
Q55459792,560,Manuel Ceferino Flores
Q76104638,560,"Sir Edward William Dolman Scott, 3rd/4th Bt."
Q555384,560,"Henry I, Margrave of Brandenburg-Stendal"
Q3992510,560,Tom Moore
Q1483880,560,William Vandivert
Q2110365,560,Prince Far I
Q57984652,560,Juan José González España
Q6135447,560,James Hamilton
Q102844218,560,Tom Matejka
Q2613012,560,Juan Gómez de Mora
Q21070014,560,James Digges La Touche
Q75914183,560,James Scott
Q56854413,560,Pieter F van der Meer
Q108350949,560,James Scott
Q75304884,560,William Fergusson Thomson
Q75987923,560,James Scott
Q3180934,560,John Armstrong
Q75355080,560,George Gilbert William Russell
Q493077,560,James Avery
Q713929,560,Charles Middleton
Q4908957,560,Bill Fellowes
Q75568857,560,James Taylor van Rensseler
Q84771951,560,Alexander Ian Smith
Q7528680,560,"Sir Richard Williams-Bulkeley, 10th Baronet"
Q102183895,560,Bill Brain
Q94870322,560,Karl Richard Fischer
Q24450196,560,David Jenkins
Q7358410,560,Roger Johnson
Q84572945,560,José María Blanc Rodríguez
Q316903,560,Giuseppe Sinopoli
Q76235407,560,James Scott
Q26763691,560,Deering Davis
Q14087159,560,Jose Miguel Nieto Garcia
Q1701566,560,John Richard Darley
Q75358389,560,John Lewis Hampton-Lewis
Q2298419,560,John Enos III
Q96243909,560,Johann Hartmann Scheibler
Q4909207,560,Bill Green
Q19402412,560,María Acosta
Q4525696,560,Wilhelm Ludwig Ewald Schmidt
Q75860835,560,James Scott
Q17404051,560,John Moore
Q256974,560,Fergus Millar
Q2140598,560,Robert John Goddard
Q2642254,560,Régine Chassagne
Q2064643,560,Mike Miller
Q75593639,560,William Allen
Q22019410,560,Eleanor Sophia Smith
Q7358393,560,Roger J. White
Q76122870,560,James Scott
Q183074,560,Juana Inés de la Cruz
Q76138332,560,James Scott
Q75529384,560,John Richard Hull Moore
Q24081307,560,Anton Gareis
Q35546774,560,George Brown
Q1370974,560,Peter Allen
Q3182788,560,John Wright
Q76098311,560,James Scott
Q1176967,560,David Vern Reed
Q75748842,560,Charles James Ford
Q555546,560,Jean René Constant Quoy
Q51585132,560,John Clarke
Q15070134,560,John Ramsbotham
Q76156707,560,Robert St. Andrew St. John
Q106298601,560,Giovanni Maria Nicolini da Sabbio
Q75998491,560,William Henry Gray
Q3126025,560,Hall Johnson
Q76506106,560,Robert John McClory
Q100800506,560,John-Calvin Harris
Q56878939,560,Jan J. Weigand
Q96148931,560,José Augusto Garcia da Silva
Q5784992,560,Thomas Halling
Q75700815,560,James Scott
Q6250594,560,John Nolan
Q76335245,560,James Scott
Q5537534,560,George C. Adams
Q6128501,560,"James Alexander, 4th Earl of Caledon"
Q376057,560,José Gregorio Salazar
Q21554553,560,George Pott
Q97636843,560,Henry St. John Cooper
Q1680626,560,James J. Wilson
Q1066472,560,"Charles Wilson, 1st Baron Moran"
Q496170,560,Sandara Park
Q20732863,560,David Lloyd Jenkins
Q7789978,560,Thomas George Coventry
Q7350204,560,Robert T. Anderson
Q448589,560,Anne de Rohan-Chabot
Q6196216,560,Jim Krulicki
Q3568807,560,William Manning
Q96292292,560,Thomas Lea Smith
Q75746833,560,William Miller
Q18217598,560,John Henry Browne
Q12391013,560,José Domingo Cipriano Oreiro
Q19518188,560,James Campbell
Q6221232,560,John Bean
Q15453236,560,John Canaday
Q6146550,560,Jamie Allen
Q16003837,560,Wilfrid Hall
Q42887048,560,George Hall
Q5983897,560,Luis María Delgado
Q72556638,560,Rev. George R. Taylor
Q6237951,560,John Harris
Q75282455,560,Sheila Clark
Q3992491,560,Tom King
Q539917,560,Mindy Kaling
Q100870749,560,Paul King
Q106959146,560,António Lima Costa
Q76053255,560,Robert Wood Smith
Q12365213,560,Johann Heinrich Bartholomäus Walter
Q313092,560,Trevor Horn
Q1692285,560,Johann Adolf of Saxe-Gotha-Altenburg
Q75609679,560,Thomas Browne
Q5864749,560,William Gibson
Q471650,560,Guy-Manuel de Homem-Christo
Q324398,560,"Alfred Denning, Baron Denning"
Q107038805,560,John Ross Billega
Q1000366,560,Bucky Pizzarelli
Q61607699,560,Morgan Nicholas
Q228901,560,P. L. Travers
Q21553535,560,Anastasio José Rodríguez de León
Q11460022,560,Kotori Koiwai
Q685774,560,Jan Šindel
Q75358437,560,John Douglas Stewart Phipps
Q1342689,560,John Cooper
Q18535853,560,John Parry
Q22985957,560,James Martin Jr.
Q2371275,560,Heinrich Jacob Goldschmidt
Q95446829,560,James Scott
Q235349,560,Jill Biden
Q338324,560,Noli de Castro
Q7526734,560,"Sir Francis Sullivan, 6th Baronet"
Q54152850,560,Matt Smith
Q127085,560,François Pierre La Varenne
Q7528769,560,"Sir Robert Fitzwygram, 2nd Baronet"
Q6110444,560,Jac Schaeffer
Q75994021,560,James Scott
Q75633629,560,William Allen
Q54354,560,Jang Jae-in
Q54557092,560,Thomas Lee
Q1063510,560,"Charles Murray, 7th Earl of Dunmore"
Q86841811,560,Matthew Thomas Johnson
Q56254759,560,W. James Craig
Q75955181,560,John Philip Bruce Scott
Q75940544,560,James Scott
Q99031654,560,Franz Joseph Graf von Kolowrat-Liebsteinsky
Q75425467,560,John Hill Chellew
Q63514190,560,Jodie Turner-Smith
Q4946146,560,Fam Ekman
Q65497149,560,José Luis Sainz García
Q325666,560,John Eliot
Q4534508,560,John Radford Young
Q3113251,560,Graham Harman
Q712917,560,Robert Forster
Q63159147,560,John Arthur Hoyle
Q94407197,560,John S. Hill
Q5546373,560,George Williams
Q64021552,560,John Hill
Q60788795,560,James Allen
Q2156759,560,Robert Charles Evans
Q58464843,560,Henry Randolph Burke
Q6500916,560,Laurence W. Allen
Q102185269,560,Robert Boyd Anderson
Q428402,560,Óscar Ramírez
Q93624,560,Maria von Trapp
Q2965875,560,Christina Rosenvinge
Q63838,560,Friedrich-Wilhelm Müller
Q108350951,560,James Scott
Q28361476,560,John Thomas
Q131721,560,Johannes Diderik van der Waals
Q22111346,560,Richard L. Brown
Q98090925,560,Christopher Mark Boswell
Q6248893,560,John Milton Bryan Simpson
Q75431679,560,James Scott
Q6470465,560,Lady Moyra Browne
Q6696946,560,"Lucie, Lady Duff-Gordon"
Q75786131,560,Nathaniel Shockley
Q76341532,560,James Stuart Lee Evans
Q75866532,560,James Scott
Q16013253,560,Henry Maier
Q461216,560,Marie of Lorraine
Q75738241,560,Benjamin John Delmar-Morgan
Q67779012,560,Hans-Georg Moslener
Q14940017,560,George Browne
Q3187692,560,Juan José Nieto Gil
Q5394742,560,Ernie Smith
Q6813129,560,Mellis Napier
Q75480786,560,Robert Barry Wilson
Q65948230,560,Nathan K. Karchmer
Q6846315,560,Mike Chinn
Q639932,560,David Hughes
Q8020597,560,William Wright
Q102350215,560,José Luis López-Presa
Q105036679,560,Rollin Williams
Q26906212,560,Karl Christian Klein
Q6255179,560,John Roberts
Q79304899,559,Jose Luis García-Morales
Q56527860,559,Arthur Young
Q52042,559,James Rector
Q1358105,559,Georges Paul Leroux
Q16845133,559,"Sir John Pelham, 3rd Baronet"
Q88399057,559,José Antonio García-Vela
Q20675591,559,John Marshall
Q102233842,559,György (George) Haller
Q64721,559,"Otto V, Margrave of Brandenburg-Salzwedel"
Q2579376,559,William Hughes
Q75857732,559,John Hervey Knox-Browne
Q195694,559,Josyf Slipyj
Q11530472,559,Matsudaira Tomonori
Q102112759,559,Robert Lee Wilson
Q20810879,559,David Ferguson
Q6227223,559,John Coster
Q1471339,559,Richard Aldridge
Q181530,559,Elena of Montenegro
Q51587797,559,John Harrison
Q18719183,559,Ross J. S. Hoffman
Q96288722,559,"Charles François de La Baume-Montrevel, Marquis de Mont-Saint-Martin et de Pesmes"
Q71561,559,Charlotte von Ahlefeld
Q958669,559,John Morris
Q14145058,559,Jose Manuel Perez Esteban
Q6260027,559,John T. Loughran
Q5942038,559,José Manuel Cuervo Fernández
Q1027364,559,William J. O'Brien
Q15994622,559,John Martin
Q76273928,559,Isabella Mary Anne Alexander Bazely
Q76027534,559,William Allen
Q21465467,559,William Mills
Q312640,559,H. R. Giger
Q16205729,559,William Clarke
Q16210585,559,John Lee
Q2510280,559,Peter Paul Muller
Q47262966,559,John R. Dean
Q6257948,559,John Simpson
Q11339632,559,Michael Charles Williams
Q12023146,559,Jan Svoboda
Q17309214,559,John Johnstone
Q720488,559,Sean Taylor
Q106987088,559,William Gordon
Q76212409,559,Robert John Whitaker
Q28361417,559,Thomas Roberts
Q524451,559,Grand Duke George Mikhailovich of Russia
Q2761358,559,P. C. Skovgaard
Q977309,559,Maria Assumpció Raventós i Torras
Q75332155,559,Robert George Buchanan Riddell
Q477429,559,Paul Jenkins
Q37635980,559,Blair H. Smith
Q20974262,559,"Franz Josef, 5th Prince of Hohenlohe-Schillingsfürst"
Q16239347,559,Robert Bransby Cooper
Q6530421,559,Robert Floris van Eyck
Q102124263,559,John Herbert Barrett
Q1684872,559,Jean-Georges Lefranc de Pompignan
Q8015768,559,William Moore
Q19875424,559,Charles McDonald
Q10309643,559,José Joaquim Carneiro de Campos
Q8013468,559,William James Kennedy
Q5718593,559,Henry Bridgeman
Q29425405,559,Tom Lee
Q20640686,559,Mick Gordon
Q7790600,559,Thomas Henry Dyer
Q16886435,559,John Ward
Q952060,559,John Vernon
Q4495556,559,Stephen J. Hunt
Q75621491,559,Stuart Francis James Wilson
Q100876190,559,John Lewis
Q5079457,559,Charles James Phillips
Q723892,559,William Klein
Q3564553,559,W. Fletcher Thomas
Q20752348,559,Johann Caspar von Cobenzl
Q76352014,559,Isaac Byng
Q5971841,559,Laurie Hill
Q18646008,559,Francis Ernest Brown
Q5537324,559,George Brown
Q15997764,559,John Thomson Faris
Q7350000,559,Robert Stannard
Q96288476,559,Col. John Morgan
Q2958955,559,Charles Dugua
Q304129,559,Raymond Souster
