uri,count,itemLabel
Q25621917,420,Friedrich Otto Ludwig Wyneken
Q15143077,420,Maria Grazia Rocchi
Q15429451,420,Herbert Allingham
Q6130872,420,James Caleb Jackson
Q1803397,420,John Bissinger
Q6261282,420,John Tripson
Q75029851,420,Jack Owen Hughes
Q98142,420,Wolf von Baudissin
Q76324851,420,William Joseph Corbishley
Q6247053,420,John Mason
Q63060,420,Anton Graf von Arco auf Valley
Q64021325,420,William L. Mitchell
Q1458372,420,Friedrich Becker
Q4128234,420,William P. Wood
Q1393207,420,Josef Wagner
Q102179015,420,Hans-Helge Müller
Q75284429,420,Nicholas John Ford
Q15973612,420,Georges de Bellerive
Q1699787,420,John DeWitt
Q4737919,420,Alvaro de Vasconcelos
Q7528701,420,"Sir Robert Anstruther, 1st Baronet"
Q76126162,420,Robert Thomas Wolfe
Q1696053,420,Johann Heinrich Rupp
Q793248,420,Ilona Berecz
Q3522026,420,Thamarai
Q6299275,420,Juan Carlos González Leiva
Q5644254,420,Antonio María Hernandez
Q108752277,420,Roland George Anderson
Q4942324,420,Cecilie Jørgensen
Q27458968,420,William Edward Cooke
Q1680370,420,James F. Strother
Q5229773,420,Dave Schmidt
Q26944875,420,John Burgess
Q30071830,420,David Donaldson
Q102350085,420,Yaoxue Zhang
Q76170616,420,John Robb
Q2157402,420,Robert Görlinger
Q7381865,420,Russell Weigley
Q4908437,420,Bill Casey
Q7350296,420,Robert Taylor
Q76112718,420,Thomas Brown
Q94635726,420,Charles M. Taylor
Q76143134,420,Thomas Brown
Q75629544,420,John Henry Grant
Q52150242,420,William Henry Hyde
Q44623278,420,María Dolores Calderón Pérez
Q102122574,420,Henry Luther Gray
Q7789095,420,Thomas Duncan
Q103371497,420,Adam G. Martin
Q3749973,420,Francesco Ferrari
Q75541012,420,Robert William Hoile
Q16018729,420,John Doyle
Q636256,420,Heinrich Müller
Q7918759,420,Vel Phillips
Q6197934,420,Jim Ryan
Q66012316,420,Alf Matthews
Q17298399,420,Jordan Adams
Q5075056,420,Charles Alexander Young
Q716907,420,Peter Dale Scott
Q96247190,420,Jack Welch
Q41616302,420,Johann Ernst Hering
Q75756696,420,Charles Henry Robert Southwell
Q76303194,420,Charles Martin Russell Eyston
Q104903482,420,Elizabeth Janet Dorcas Johnson
Q20922136,420,Edward William Osborne
Q76370689,420,Francis Brown
Q7823539,420,Tony Taylor
Q1485587,420,Helmut Müller
Q94535434,420,James Ryan Morris
Q75878546,420,John Miller
Q6217930,420,John A. Saliba
Q4932910,420,Bob Jackson
Q872875,420,Judit Csiha
Q7708993,420,Thaddeus Leavitt
Q76071430,420,Alexander MacDonald
Q8080031,420,İbrahim Şen
Q29643304,420,James Morris
Q3169203,420,Jean-Pierre Denis
Q17479315,419,William Lane
Q5372807,419,Emma Garrett
Q64020587,419,Charles Brown
Q2605191,419,Georg Hoffmann
Q7351165,419,"Robert Wilson Reford, Sr."
Q6252445,419,John Pelham Mann
Q1621096,419,Tim Mahoney
Q20533580,419,Francisco Corredoira
Q7346117,419,"Robert Jocelyn, Viscount Jocelyn"
Q76011280,419,James Adam Gordon Duff
Q15091611,419,Chris Roberts
Q75316113,419,Robert Emmet
Q1738089,419,Keith Macpherson Smith
Q75616674,419,Alexander Kennedy Clark-Kennedy
Q16596518,419,Macarena Gelman
Q102238397,419,John Stephen Robertson
Q102482749,419,Richard Lawrence Brown
Q102232430,419,Barry William Green
Q33041975,419,Donatien François Pierre Jean Cot
Q65738589,419,Karl Müller
Q52998623,419,John Mitchell
Q62041,419,"Elisabeth Christine of Brunswick-Wolfenbüttel, Crown Princess of Prussia"
Q29643608,419,Robert Smith
Q76209785,419,Thomas Gordon Torry Anderson
Q16762819,419,Alyssa Thomas
Q102392957,419,John Neil Carter
Q3643103,419,Bles Bridges
Q1874285,419,Ludwig Christian Wilhelm Zwicker
Q27916885,419,Georges Thomas Brémontier
Q64742385,419,Francisco Zapata Vera y Morales
Q17384386,419,Tyyni Tuulio
Q108763151,419,Juan VI Alejandro
Q76222776,419,James Gray Workman
Q29034176,419,Peter Johnson
Q47871712,419,Johann Friedrich Ludwig von Wopersnow
Q55367476,419,Joseph Johnson
Q76269667,419,Frederick Edward Verney Taylor
Q3017827,419,David Edwards
Q16591959,419,Philip Ford
Q5950453,419,Juan José Pérez Vergara
Q7527910,419,"Sir John MacLeod, 1st Baronet"
Q76373344,419,John Hamilton of Grange
Q328767,419,Charles Carl Roberts
Q76325990,419,William Slingsby Hunter
Q76915479,419,Hiram Johnson
Q4111349,419,Ekaterina Vilmont
Q2645802,419,Alfred Schmid
Q47457729,419,Rita Martin
Q75388642,419,James Gray
Q4772944,419,Anthony Ling
Q504655,419,Andrew Ference
Q200701,419,Henry S. Reuss
Q426232,419,Ruth Smith
Q14360575,419,"Francis Bernard, 1st Earl of Bandon"
Q100769914,419,John Clark
Q55876261,419,Johann Ludwig Emanuel Weiss
Q14623656,419,Joseph J. Reynolds
Q76202672,419,John Sumpter Mitchell
Q911420,419,John Bull
Q7795166,419,Thomas William Rhodes
Q89125,419,Leopold Philip Montecuccoli
Q16941091,419,Robert Wilson
Q108822523,419,Dorothy Blezard
Q3291427,419,Marie-Adélaïde Barthélemy-Hadot
Q9014545,419,José María de la Cruz
Q96307627,419,Lluís Joseph Francisco Miquel Llobet
Q6779428,419,Mary Elizabeth Small
Q75729214,419,Philip James Dinsmore Howard-Johnston
Q75629301,419,William Thomas Cochrane
Q1508106,419,George R. Latham
Q862344,419,Bill Orban
Q75446776,419,Thomas William Patterson
Q94360742,419,Joseph Hoffman Johnson
Q6226448,419,John Cobb
Q2351067,419,Allen Craig
Q1701281,419,John O'Hanlon
Q40997670,419,Christoph Hoffmann
Q66735961,419,James Robert Price
Q97345575,419,William Griffin
Q105188223,419,Andrew Ayres
Q4933606,419,Bob Patton
Q75441643,419,Benjamin James Hamilton
Q3182368,419,John Rillie
Q5277831,419,Dina Appeldoorn
Q4215667,419,Nina Karpachova
Q75311499,419,Charles Bridge
Q75303389,419,John Alexander Burn-Callander
Q55684414,419,Johann Bernhard Eckhardt
Q76159532,419,John Stewart Menzies
Q108051802,419,Ka'John Armstrong
Q105396695,419,José Rodríguez de Cueto
Q75647550,419,James Stewart Dalrymple-Hay
Q20749645,419,Henry Baker
Q16007548,419,James H. MacDonald
Q313192,419,Gesalec
Q76041167,419,Elizabeth Ann Johnson
Q16855507,419,Otto Holtzendorff
Q75308052,419,Robert George Baird
Q75613233,419,James Wilson Auchmuty
Q63160247,419,William Ebenezer Marshall
Q3262240,419,Louis II of Chalon-Arlay
Q6965628,419,Narciso Martínez
Q2383307,419,T. J. Fox
Q11905881,419,Antoni Maria Marcet i Poal
Q15837937,419,Otto Schmidt
Q2576654,419,Giulia Maria Crespi
Q75398998,419,John Robert Russel
Q1693833,419,Johann Georg Friedrich Friesen
Q2546428,419,Walter Stewart Owen
Q5387756,419,Eric William Wright
Q3056729,419,Ermengarde of Anjou
Q2960315,419,Charles Thompson
Q16217470,419,Halima Mdee
Q6235638,419,John Golding
Q2846736,419,Andrew Simpson
Q11947983,419,Sebastià Sánchez-Juan
Q76314825,419,Romy Hero Taylor-Johnson
Q19281668,419,Gordon Bell
Q102305482,419,Randall Thomas Allen
Q6142404,419,James Roose-Evans
Q215013,419,Johann Wilhelm Kellner von Zinnendorf
Q59100231,419,"Sir Henry Wilmot, 9th Baronet"
Q94813804,419,Ernst Wilhelm Müller
Q75880031,419,George Marshall Griffith
Q75426035,419,Richard Barrington
Q75997767,419,Adrian James Brandon Clark
Q6782133,419,María Teresa Villagrasa Pérez
Q75580269,419,James Lewes Thomas
Q6218541,419,John Alexander
Q6069237,419,Pedro José Pérez
Q3990701,419,Thomas Nordgren
Q30610712,419,José Miguel Caso González
Q5687944,419,Hazel Johnson-Brown
Q2857353,419,Antonio Maria Ruffo
Q3066765,419,Farah Palmer
Q8019935,419,William Wallace Duncan
Q53228661,419,Michael O'Brien
Q366670,419,Andrea Casiraghi
Q75712049,419,"Richard de la Falaise, Comte de la Falaise"
Q828486,419,"Eitel Frederick I, Count of Hohenzollern"
Q4932083,419,Bob Clasby
Q87299126,419,Richard Sawdon Smith
Q11974095,419,Hans Peter Jenssen
Q4559570,419,Marlenka Stupica
Q75545441,419,David Woude
Q75277261,419,George Henry Gibbs
Q8014852,419,William M. Campbell
Q3133100,419,Henry Testot-Ferry
Q1684972,419,Jean-Louis Heinrich
Q102202037,419,James Phillip Godfrey
Q94625451,419,Jim Begg
Q94295270,419,Charles Percy Davis
Q60055265,419,George Bender
Q1694391,419,Johann Heinrich Fritsch
Q63163720,419,Thomas Edwin Beveridge White
Q1680487,419,James H. Goss
Q60537382,419,John Nesbitt White
Q75513797,419,William Leslie Hamilton
Q21925120,419,Joseph Jean-Baptiste Tran-Van-Ty
Q76198508,419,William Gordon Burn-Murdoch
Q2481114,419,Danira Bilić
Q18162819,419,Bill Benson
Q5585748,419,Gordon Roe
Q75305923,419,James William Naylor
Q58637678,419,Alexander Moser
Q101236051,419,Maria Thais
Q43185308,419,Luella Dowd Smith
Q76268024,419,Paul Howard Miller
Q75519427,419,George Henry Hamill-Stewart
Q43915745,419,John Hamilton of Orbistoun
Q75936668,419,Charles Alexander Titus Allen
Q105567104,419,Jean-Philippe-Gui Le Gentil Paroy
Q75545685,419,Edward C. Griffith
Q3168897,419,Jean Philippe de Bela
Q3435399,419,Robert Hirsch
Q3170550,419,Jean Baptiste de La Vérendrye
Q24466495,419,Richard Brooke Roberts
Q102077152,419,Georg Franz Julius Meyer
Q955637,419,"Sir Charles Monro, 1st Baronet"
Q108800894,419,Michael Gazzard
Q3773472,419,Cajemé
Q85743,419,Peter M. Gruber
Q28122512,419,Ludwig Keller
Q75902795,419,Timothy Robin Neville Smith
Q6303640,419,Judith Roberts
Q7287733,419,Ralph K. Smith
Q55720099,419,William Reed Eastman
Q65031279,419,Keith Matthews
Q76081575,419,Roger James Morris
Q6376234,419,"Katharine Stewart-Murray, Duchess of Atholl"
Q7368432,419,Rosemary Smith
Q56628236,419,Elizabeth Greenwood
Q6026939,419,Indrani Rahman
Q1265360,419,Duncan Cameron
Q20734268,419,Richard Davies
Q28758385,419,Luis María Fernández de Córdoba y Gonzaga
Q88858112,419,María Cristina Hoffmann
Q6143710,419,"James Stopford, 2nd Earl of Courtown"
Q7345061,419,Robert H. Hunt
Q16197032,419,Judith Kelley
Q76124786,419,William Gerard John Carroll
Q96482968,419,Antonio Velázquez de Castro
Q20717524,419,Joseph Walters Taylor
Q76228238,419,Friedrich-Wilhelm Franz Walter von Bodelschwingh
Q50842956,419,Charles Donati
Q75570363,419,John MacDonald
Q4111632,419,Lidia Winniczuk
Q6233745,419,John Foster
Q17712840,419,Henry Cecil Johnson
Q64832305,419,Claudio Jose da Silva Cruz
Q75652894,419,George Carpenter Anderson
Q76071424,419,Alexander MacDonald
Q103041422,419,James Walker
Q8013658,419,William John Townsend
Q10289220,419,Germana Tânger
Q16185673,419,Hedley Wright
Q75281467,419,Francis Agar
Q56187405,419,Thomas Edwards
Q105885792,419,David Martel Johnson
Q104352,419,Johann Philipp Anton von Franckenstein
Q30678500,419,Tom Craig
Q8018218,419,William Scott Ament
Q2817280,419,Philippe Galli
Q75313790,419,John Stirling
Q5523974,419,Garrick Agnew
Q96281167,419,Samuel Bürki
Q7350889,419,Robert Watson
Q12309750,419,Elisabeth Geday
Q1250005,419,Karib'il Watar I.
Q2547742,419,Devin Smith
Q16403903,419,Johann Adam Andreae
Q20535124,419,José María González San Agustín
Q4721769,419,Alf Taylor
Q18640659,419,George Metcalf Johnson
Q6776880,419,Martin Whitely
Q3290310,419,Kayla Williams
Q63160486,419,George Mackay Miller
Q1694701,419,Johann II
Q106996745,419,Jan van de Ven
Q4355856,419,Scott Fortune
Q76071382,419,John MacDonald
Q104631618,419,John Chapman
Q2260799,419,Marcus Morris Sr.
Q75715322,419,Francis Joseph Hieronymus-Jones
Q75437410,419,Oliver Sangster
Q714383,419,Ousanas
Q22964677,419,Marcial Antonio López Quílez
Q76131884,419,John Paul Holt Wiseman
Q4910823,419,Bill Serena
Q76192048,419,James Alexander Sinclair
Q5545760,419,"George Washington Thomas, Jr."
Q5240777,419,David Walker
Q105529823,419,James Gordon Nelson
Q75316224,419,"Sir David John Wilfrid Ogilvy of Inverquharity, 13th Bt."
Q23035617,419,Thomas Payne
Q108057086,419,William Robert Rowan
Q18551968,419,Arthur Clarke
Q19937848,419,John Edward Talbot Younger
Q94916414,419,Heinrich Carl Müller
Q94751253,419,Maria Hofer
Q103147628,419,William John Harvey
Q1017050,419,Chris Carter
Q76286229,419,James Lancaster Bell
Q75708535,419,James Robert Irvine-Fortescue
Q75992073,419,James Alexander Jocelyn Persse
Q2572423,419,William Dorel
Q25183942,419,John Hamilton
Q6249279,419,John Moore
Q75369084,419,Friedrich Christian Maximilian Ulrich Hubertus Gordian Graf von Spee
Q21608147,419,Heinrich Christian Friedrich Schmidt
Q94361277,419,James Cunningham Wilson
Q55615254,419,John William Ellis
Q3400426,419,Meinir Gwilym
Q3165864,419,Jean-François Rischard
Q14945477,419,Robert Mosley Master
Q55674452,419,Georg Christian Braun
Q53650852,419,John Pope
Q75586132,419,"Sir William Henry Clerke, 10th Bt."
Q76148268,419,George Wilson Boileau
Q21457011,419,James Hall Cranstoun
Q5228477,419,Dave Campbell
Q3611315,419,Alfreda Benge
Q76343611,419,Michael Milne Home
Q3568833,419,William Moore Kelly
Q5083210,419,Charles W. Henderson
Q6115146,419,Jack Shill
Q5228823,419,Dave Gilbert
Q16011426,419,Jean Alexandre Durand de La Roque
Q75889231,419,Alexander Charles Hay
Q75973443,419,Stanley George Hill
Q1983825,419,Johannes van Keulen
Q7788131,419,Thomas Charles Edward Ecclesine
Q75788624,419,Robert William Wolfgang Romer
Q100916014,419,Maria José Silva
Q3172955,419,Jean Lalaurencie de Charras
Q13129135,419,Horace Charles Jones
Q29222376,419,Henrietta Boggs
Q3185354,419,Joseph Meissonnier
Q50363833,419,Pierre Tristan de L'Hermite
Q17479372,419,John Hayward
Q3132166,419,Maria Aragon
Q75959172,419,Henry Frank Fulford Williams
Q7819323,419,Tommy Corcoran
Q4710506,419,Albert Hugh Smith
Q8659,419,Khutughtu Khan
Q53576944,419,Thomas Lucas
Q595834,419,Peter Schmid
Q55673736,419,Johann Carl Heinrich Ackermann
Q102147903,419,"Henry Edward Thomas, Jr."
Q5229957,419,Dave Syers
Q76276129,419,George William Douglas Kempson
Q75637854,419,John Heaton-Armstrong
Q19325613,419,Ernest Roberts
Q6780382,419,Mary Morison
Q47036527,419,Charles Reynolds
Q64862438,419,Charles Peleg Brown
Q5079551,419,Charles Johnson
Q75602935,419,Philip Thomas Nelson
Q67548267,419,Maria Mirska
Q58960468,419,Zeno Müller
Q39039605,419,John Barker
Q3017822,419,David Edge
Q75913730,419,William Thompson
Q4766701,419,Ann Taylor Allen
Q5540690,419,George Holmes
Q75965408,419,John Alexander Hope-Falkner
Q28150653,419,Richard Wright
Q108392656,419,Q108392656
Q76057647,419,Henry John Hope Barton
Q3482430,419,Shobhana Bhartia
Q27886955,419,Corina Smith
Q4066355,419,Tanya Anisimova
Q76038919,419,Thomas Jackson
Q76129100,419,George Wilson Boileau
Q47454883,419,John Clark
Q53113202,419,Robert D. Smith
Q3663490,419,Caterina Bon Brenzoni
Q75781433,419,James William Lane
Q76205614,419,Herbert William Allan Collum
Q26733358,419,Augustin Jean-Claude Thomas
Q94109095,419,James Hay Black
Q102303954,419,Jose Luyo Sanchez
Q75895764,419,William Herbert Leslie Foster-Vesey-Fitzgerald
Q2889932,419,Marco Antonio Jiménez
Q107135676,419,Mary Elizabeth Guild
Q76216598,419,John Robert Wilmot
Q75595452,419,Henry Dormer Vincent
Q99399756,419,Noel Marshall
Q7791553,419,Thomas Kirkby
Q75904424,419,John Alexander Duntze
Q75924985,419,James Wilson Paxton
Q6144992,419,James Walker
Q95226995,419,Joseph Heinrich August Braun
Q76216945,419,George Wilson
Q25991780,419,Heinrich Grote
Q55192723,419,Borka Dragojević-Josifovska
Q1915357,419,Hélène Smith
Q16012689,419,John Henry Haines Root
Q102145515,419,"Charles H. Scheim, Jr."
Q75598242,419,F. W. Campbell
Q135405,419,Myrna Smith
Q1595490,419,Henry I of Nassau
Q2532043,419,Alonso de Fonseca y Ulloa
Q76370516,419,Thomas Brown
Q882591,419,Robert P. Dunlap
Q6253801,419,John R. Conway
Q78075287,419,Jacques Louis Willemin
Q100371379,419,Jean Pierre Louis de Rouville gen. de Beauclair
Q86951075,419,María José Castro Rojas
Q76010635,419,Richard Hubert Alexander Campbell
Q75953459,419,Professor Friedrich Max-Muller
Q76198393,419,David Williams
Q6197274,419,Jim Obradovich
Q75867937,419,William Henry Cole
Q75304162,419,Francis Henry Sutton
Q43015240,419,Karl Wilhelm Georg von Plettenberg
Q102164680,419,Charles J. Mode
Q9015103,419,"Juan ""El Negro"""
Q75412117,419,William David George Chappel
Q75781065,419,Fritz Baron von Reitzenstein
Q75325820,419,Hubertus Georg Karl Maria Willibald Johannes von Waldburg Graf zu Wolfegg und Waldsee
Q23047450,419,Thomas Martin Jensen
Q3358467,419,Count Claus-Casimir of Orange-Nassau
Q18390696,419,Bob Hugin
Q15814891,419,Heinrich von Bünau
Q75537482,419,Alexander Richard Campbell Wadeson
Q3760460,419,George Robert Carruthers
Q30603226,419,George Miller
Q19810506,419,William George Webb
Q108053985,419,C.J. Johnson
Q71443851,419,Sister Marie Inez Hilger
Q3691186,419,Žermēna Heine-Vāgnere
Q5628066,419,Henry Bishop Brodess
Q1875301,419,Ludwig Georgii
Q75414452,419,Edward Henry Lancelot Aubrey-Fletcher
Q61198237,419,Karl Julius Heinrich Revy
Q9033569,419,Mireya Baltra
Q108871343,419,Q108871343
Q54507219,419,Rudolf Hans Wilhelm Meyer
Q44298695,419,José Enrique Martínez del Río
Q1621788,419,James Hardy
Q1699912,419,John Earls Dalton
Q21539484,419,William Joshua Roberts
Q2150841,419,Richard Wagner
Q67205625,419,John Wright
Q63718854,419,William T. H. Jackson
Q15439912,419,James Yimm Lee
Q108794854,419,Alexander Anderson
Q20810887,419,George Forbes
Q6293566,419,José Nilson dos Santos Silva
Q91248602,419,Edward Martin Brown III
Q20711593,419,James Bell
Q76071402,419,Alexander MacDonald
Q28793933,419,David L. DeJarnette
Q76042988,419,Alexander Christie Watson Fairweather
Q5664492,419,María Luisa Reid
Q7526587,419,"Sir Edward Littleton, 2nd Baronet"
Q63343795,419,"Sir George Louis Esmé John Monson, 4th Baronet"
Q1379074,419,"Raymond I, Count of Toulouse"
Q76139168,419,Richard Eugene Wilson
Q18665829,419,Alexandre Chaumat
Q19895464,419,Nancey Jackson Johnson
Q76049160,419,David Williams
Q4913141,419,Billy Parker
Q76133240,419,Miles Courtney
Q75539184,419,Adrien Jean-Louis André Meyer
Q76127782,419,Robert Thomas Gybbon-Monypenny
Q28497470,419,Natália Pedro da Costa Umbelina Neto
Q75633370,419,David Andrew Low Alexander
Q11685718,419,José Antonio Sáenz de Santa María
Q76144313,419,William Leith Hay Rose
Q76099908,418,Peter Robert Williams
Q1173970,418,David Barker Stevenson
Q75468569,418,Arthur Joseph William FitzMaurice
Q6219321,418,John Archibald Armstrong
Q6776891,418,Martin William Ashley
Q5228425,418,Dave Brown
Q81147173,418,David Llewellyn
Q20995158,418,María Cascales Angosto
Q4746402,418,Amine El Khalifi
Q28792296,418,Evan Davies
Q5936605,418,Josefa Toledo de Aguerri
Q1671553,418,Johann Philipp Ludwig Ignatius Frankenstein
Q895857,418,James Turner
Q30056676,418,David Browne
Q26213044,418,Thomas Grey
Q20755261,418,James Wilson McConkie III.
Q21460512,418,Thomas Jobson Jackson
Q1145126,418,Franz Joseph Adolph Heinrich Schulze Pellengahr
Q4894385,418,Magaly Ruiz
Q5362875,418,Elizabeth Gregory
Q75316491,418,Edward Gage
Q75427473,418,Henry Thomas Chamberlayne
Q2241177,418,Marlies ter Borg
Q75622820,418,John Cordy-Simpson
Q3159398,418,Jacques Lewiner
Q75631535,418,Louis Jones Lambert
Q10311886,418,Young Sen-Yat
Q5785886,418,Alexander Hamilton
Q43741026,418,James Milroy
Q100945190,418,William Walsh
Q87957708,418,William Robertson
Q9013465,418,"José ""Peta"" Fernández"
Q5555240,418,John Lamb
Q21546386,418,Paul Volckamer
Q7344896,418,Robert Graham
Q6279250,418,"Jose B. Fernandez, Jr."
Q76167046,418,John Young
Q75651226,418,Alfred James Fox-Andrews
Q76071434,418,John MacDonald
Q5497445,418,Frederick Burrows
Q335889,418,"Alan Brooke, 1st Viscount Alanbrooke"
Q76133812,418,James Alexander Ramsay
Q47520551,418,Jean Nicolas Henri de Chacaton
Q16191373,418,Thomas Tipping
Q1293357,418,Edward Robinson
Q4989106,418,Louise Charlotte of Schleswig-Holstein-Sonderburg-Augustenburg
Q7363455,418,Ron Alexander
Q4910110,418,Bill McGill
Q15821211,418,Johann Ernst II. von Hätzenberg
Q6236930,418,John H. Lee
Q18043631,418,William Young
Q17198183,418,John Mark Hawkins
Q102165865,418,Charles Michael Strauss
Q6133978,418,James Fleming
Q12023933,418,Jaroslav Maria
Q102666934,418,Basil Kirke (Rev) Taylor
Q75726443,418,Walter Spencer A. Griffith
Q5075099,418,Charles Alvin Jones
Q1838840,418,John Wright
Q4936856,418,Jay Aston
Q6231745,418,John Emery Harriman
Q379633,418,Jacques Villain
Q76061730,418,William Macdonald
Q7789806,418,Thomas Frederick Anderson
Q75476541,418,Russell James David Judd
Q76133051,418,Charles James Forbes Radcliffe
